qseqid,sseqid,evalue,bitscore,pident,length,sgi,sacc,staxids,sscinames,scomnames
seq0,gi|2209200980|gb|MW803833.1|,9.249999999999999e-55,226.0,100.0,122,2209200980,MW803833,9606,Homo sapiens,human
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,100.0,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,100.0,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,100.0,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,100.0,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,100.0,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,100.0,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,100.0,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,100.0,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,100.0,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,100.0,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,100.0,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,100.0,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,100.0,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,100.0,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,97.674,43,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,91.071,56,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,100.0,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,2.52e-08,73.1,100.0,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,9.06e-08,71.3,97.619,42,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,9.06e-08,71.3,91.667,48,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,9.06e-08,71.3,89.831,59,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,9.06e-08,71.3,100.0,38,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,9.06e-08,71.3,100.0,38,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,9.06e-08,71.3,100.0,38,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,9.06e-08,71.3,100.0,38,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,9.06e-08,71.3,97.619,42,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,9.06e-08,71.3,100.0,38,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,3.26e-07,69.4,92.157,51,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,3.26e-07,69.4,97.561,41,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,3.26e-07,69.4,100.0,37,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,3.26e-07,69.4,97.561,41,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,3.26e-07,69.4,92.157,51,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,3.26e-07,69.4,92.157,51,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,3.26e-07,69.4,100.0,37,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,3.26e-07,69.4,97.561,41,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,3.26e-07,69.4,97.561,41,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,3.26e-07,69.4,97.561,41,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,3.26e-07,69.4,97.561,41,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,3.26e-07,69.4,97.561,41,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,3.26e-07,69.4,97.561,41,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,3.26e-07,69.4,100.0,37,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,97.5,40,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,97.5,40,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,100.0,36,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,97.5,40,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,97.5,40,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,100.0,36,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,97.5,40,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,97.5,40,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,100.0,36,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,97.5,40,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,97.5,40,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,97.5,40,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,97.5,40,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,91.837,49,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,100.0,36,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,92.857,42,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,97.5,40,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,100.0,36,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,97.5,40,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,97.5,40,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.17e-06,67.6,100.0,36,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,4.22e-06,65.8,100.0,35,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,4.22e-06,65.8,95.238,42,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,4.22e-06,65.8,100.0,35,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,4.22e-06,65.8,100.0,35,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,4.22e-06,65.8,97.436,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,4.22e-06,65.8,100.0,35,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,4.22e-06,65.8,97.436,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,4.22e-06,65.8,97.436,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,4.22e-06,65.8,100.0,35,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,4.22e-06,65.8,100.0,35,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.52e-05,63.9,100.0,34,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.52e-05,63.9,100.0,34,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.52e-05,63.9,100.0,34,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.52e-05,63.9,100.0,34,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.52e-05,63.9,100.0,34,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.52e-05,63.9,100.0,34,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.52e-05,63.9,100.0,34,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.52e-05,63.9,100.0,34,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.52e-05,63.9,100.0,34,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.52e-05,63.9,95.0,40,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,1.52e-05,63.9,100.0,34,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,5.46e-05,62.1,100.0,33,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,5.46e-05,62.1,100.0,33,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,5.46e-05,62.1,95.0,40,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,5.46e-05,62.1,100.0,33,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.000196,60.2,100.0,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.000196,60.2,97.059,34,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.000196,60.2,97.222,36,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.000706,58.4,100.0,31,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.000706,58.4,96.97,33,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.000706,58.4,96.97,33,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.000706,58.4,92.857,42,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.000706,58.4,97.059,34,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.000706,58.4,100.0,31,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.000706,58.4,100.0,31,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.000706,58.4,88.0,50,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.000706,58.4,100.0,31,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.000706,58.4,92.5,40,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.003,56.5,100.0,30,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.003,56.5,96.97,33,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.003,56.5,96.97,33,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.003,56.5,96.97,33,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.003,56.5,100.0,30,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.003,56.5,100.0,30,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.003,56.5,92.308,39,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.97,33,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,94.444,36,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,96.875,32,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
seq40,gi|1373290509|gb|CP020553.1|,0.009,54.7,100.0,29,1373290509,CP020553,1280,Staphylococcus aureus,Staphylococcus aureus
